Age Ti/Ca_kaBP	KL09_TiCa	Age Hem_kaBP	KL09_Hem	Age MGSQ_kaBP	MGSG		time_kyr	Sanbao sim	MGSQ sim
488.161	0.009								
488.166	0.015								
488.172	0.01								
488.177	0.009								
488.183	0.008								
488.188	0.009								
488.194	0.01								
488.199	0.009								
488.205	0.013								
488.21	0.01								
488.216	0.009								
488.222	0.01								
488.227	0.013								
488.233	0.01								
488.238	0.012								
488.244	0.011								
488.249	0.012								
488.255	0.011								
488.26	0.01								
488.266	0.01								
488.271	0.012								
488.277	0.013								
488.282	0.012								
488.288	0.009								
488.293	0.011								
488.299	0.012								
488.304	0.009								
488.31	0.011								
488.315	0.01								
488.321	0.012								
488.327	0.01								
488.332	0.009								
488.757	0.012								
488.763	0.012								
488.769	0.012								
488.774	0.009								
488.78	0.011								
488.785	0.014								
488.791	0.015								
488.796	0.011								
488.801	0.011								
488.807	0.015								
488.812	0.011								
488.818	0.014								
488.824	0.011								
488.829	0.008								
488.835	0.012								
488.84	0.013								
488.846	0.01								
488.851	0.014								
488.857	0.013								
488.862	0.016								
488.868	0.013								
488.874	0.013								
488.879	0.011								
488.885	0.012								
488.89	0.014								
488.895	0.016								
488.901	0.01								
488.906	0.016								
488.912	0.011								
488.917	0.008								
488.923	0.009								
488.929	0.012								
488.934	0.011								
488.94	0.012								
488.945	0.011								
488.951	0.012								
488.956	0.012								
488.962	0.013								
488.967	0.012								
488.973	0.011								
488.979	0.011								
488.984	0.009								
488.99	0.008								
488.995	0.01								
489	0.011								
489.006	0.012								
489.011	0.008								
489.017	0.01								
489.022	0.011								
489.028	0.011								
489.034	0.01								
489.039	0.009								
489.045	0.01								
489.05	0.008								
489.056	0.01								
489.061	0.01								
489.067	0.014								
489.072	0.01								
489.078	0.01								
489.083	0.01								
489.089	0.012								
489.095	0.012								
489.1	0.011								
489.105	0.011								
489.111	0.012								
489.116	0.011								
489.122	0.01								
489.127	0.013								
489.133	0.011								
489.138	0.01								
489.144	0.012								
489.15	0.011								
489.155	0.013								
489.161	0.011								
489.166	0.011								
489.172	0.008								
489.177	0.013								
489.183	0.012								
489.188	0.01								
489.194	0.013								
489.2	0.01								
489.205	0.011								
489.21	0.011								
489.216	0.014								
489.221	0.01								
489.227	0.014								
489.232	0.011								
489.238	0.011								
489.243	0.013								
489.249	0.013								
489.255	0.012								
489.26	0.016								
489.266	0.016								
489.271	0.012								
489.277	0.014								
489.282	0.014								
489.288	0.012								
489.293	0.013								
489.299	0.012								
489.304	0.012								
489.31	0.012								
489.315	0.016								
489.321	0.013								
489.326	0.013								
489.332	0.019								
489.337	0.016								
489.343	0.014								
489.348	0.016								
489.354	0.016								
489.36	0.012								
489.365	0.017								
489.371	0.013								
489.376	0.017								
489.382	0.013								
489.387	0.014								
489.393	0.014								
489.398	0.018								
489.404	0.017								
489.409	0.018								
489.415	0.015								
489.42	0.019								
489.426	0.019								
489.431	0.018								
489.437	0.017								
489.442	0.015								
489.448	0.02								
489.453	0.02								
489.459	0.014								
489.464	0.013								
489.47	0.017								
489.476	0.016								
489.481	0.013								
489.487	0.016								
489.492	0.021								
489.498	0.017								
489.503	0.014								
489.509	0.017								
489.514	0.016								
489.519	0.019								
489.525	0.017								
489.531	0.016								
489.536	0.016								
489.542	0.015								
489.547	0.014								
489.553	0.017								
489.558	0.018								
489.564	0.017								
489.569	0.013								
489.575	0.018								
489.581	0.015								
489.586	0.019								
489.592	0.014								
489.597	0.016								
489.603	0.018								
489.608	0.02								
489.614	0.016								
489.619	0.02								
489.624	0.016								
489.63	0.02								
489.636	0.017								
489.641	0.019								
489.647	0.016								
489.652	0.017								
489.658	0.014								
489.663	0.016								
489.669	0.015								
489.674	0.019								
489.68	0.014								
489.686	0.017								
489.691	0.016								
489.697	0.015								
489.702	0.013								
489.708	0.012								
489.713	0.015								
489.719	0.011								
489.724	0.017								
489.729	0.013								
489.735	0.014								
489.741	0.012								
489.746	0.014								
489.752	0.014								
489.757	0.015								
489.763	0.019								
489.768	0.014								
489.774	0.014								
489.779	0.013								
489.785	0.017								
489.79	0.018								
489.796	0.017								
489.802	0.016								
489.807	0.02								
489.813	0.016								
489.818	0.016								
489.824	0.018								
489.829	0.012								
489.834	0.015								
489.84	0.018								
489.845	0.014								
489.851	0.014								
489.857	0.016								
489.862	0.015								
489.868	0.014								
489.873	0.013								
489.879	0.018								
489.884	0.012								
489.89	0.015								
489.895	0.013								
489.901	0.013								
489.907	0.015								
489.912	0.014								
489.918	0.015								
489.923	0.014								
489.929	0.011								
489.934	0.013								
489.939	0.014								
489.945	0.012								
489.95	0.013								
489.956	0.014								
489.962	0.014								
489.967	0.013								
489.973	0.012								
489.978	0.011								
489.984	0.012								
489.989	0.012								
489.995	0.011								
490	0.012								
490.006	0.013								
490.011	0.013								
490.017	0.012								
490.023	0.011								
490.028	0.011								
490.033	0.012								
490.039	0.012								
490.044	0.014								
490.05	0.012								
490.055	0.013								
490.061	0.011								
490.067	0.009								
490.072	0.01								
490.078	0.015								
490.083	0.011								
490.089	0.014								
490.094	0.012								
490.1	0.013								
490.105	0.014								
490.111	0.011								
490.116	0.01								
490.122	0.012								
490.128	0.013								
490.133	0.011								
490.138	0.011								
490.144	0.01								
490.149	0.01								
490.155	0.012								
490.16	0.01								
490.166	0.011								
490.171	0.011								
490.177	0.011								
490.183	0.013								
490.188	0.01								
490.194	0.011								
490.199	0.016								
490.205	0.01								
490.21	0.011								
490.216	0.014								
490.221	0.015								
490.227	0.011								
490.233	0.011								
490.238	0.012								
490.243	0.012								
490.249	0.009								
490.254	0.01								
490.26	0.013								
490.265	0.01								
490.271	0.012								
490.276	0.01								
490.282	0.01								
490.288	0.011								
490.293	0.01								
490.299	0.009								
490.304	0.01								
490.31	0.011								
490.315	0.016								
490.321	0.01								
490.326	0.012								
490.332	0.009								
490.337	0.011								
490.343	0.01								
490.348	0.011								
490.354	0.008								
490.359	0.01								
490.365	0.01								
490.37	0.01								
490.376	0.008								
490.381	0.009								
490.387	0.01								
490.392	0.008								
490.398	0.01								
490.404	0.012								
490.409	0.01								
490.415	0.009								
490.42	0.01								
490.426	0.009								
490.431	0.009								
490.437	0.01								
490.442	0.01								
490.448	0.011								
490.453	0.01								
490.459	0.011								
490.464	0.008								
490.47	0.008								
490.475	0.008								
490.481	0.01								
490.486	0.009								
490.492	0.011								
490.497	0.009								
490.503	0.01								
490.509	0.013								
490.514	0.011								
490.52	0.009								
490.525	0.013								
490.531	0.011								
490.536	0.011								
490.542	0.009								
490.547	0.01								
490.553	0.01								
490.558	0.009								
490.564	0.01								
490.569	0.012								
490.575	0.011								
490.58	0.009								
490.586	0.011								
490.591	0.011								
490.597	0.011								
490.602	0.01								
490.608	0.011								
490.614	0.011								
490.619	0.014								
490.625	0.011								
490.63	0.011								
490.636	0.011								
490.641	0.01								
490.647	0.01								
490.652	0.012								
490.657	0.01								
490.663	0.011								
490.669	0.01								
490.674	0.009								
490.68	0.01								
490.685	0.01								
490.691	0.011								
490.696	0.01								
490.702	0.015								
490.707	0.011								
490.713	0.01								
490.718	0.014								
490.724	0.01								
490.73	0.009								
490.735	0.012								
490.741	0.009								
490.746	0.012								
490.752	0.01								
490.757	0.012								
490.762	0.013								
490.768	0.014								
490.773	0.01								
490.779	0.013								
490.785	0.011								
490.79	0.01								
490.796	0.013								
490.801	0.014								
490.807	0.012								
490.812	0.014								
490.818	0.011								
490.823	0.013								
490.829	0.011								
490.835	0.011								
490.84	0.015								
490.846	0.012								
490.851	0.014								
490.857	0.011								
490.862	0.012								
490.867	0.011								
490.873	0.01								
490.878	0.013								
490.884	0.013								
490.89	0.012								
490.895	0.011								
490.901	0.015								
490.906	0.012								
490.912	0.016								
490.917	0.017								
490.923	0.014								
490.928	0.012								
490.934	0.012								
490.94	0.013								
