anu	ins_chb_s	ins_chb_a	ins_tibet_s
214270	394.485337134099	481.078080125197	487.013883614075
214280	394.47120217241	481.090411058383	487.157531002365
214290	394.457381852358	481.102193079292	487.301346086677
214300	394.443876269447	481.113425866429	487.445327593289
214310	394.430685517285	481.124109110226	487.589474243349
214320	394.417809687487	481.134242513655	487.733784752658
214330	394.405248869526	481.143825791249	487.878257832165
214340	394.393003151012	481.152858670031	488.022892187674
214350	394.381072617429	481.161340889229	488.167686519934
214360	394.369457352372	481.169272200171	488.312639524606
214370	394.358157437211	481.176652366178	488.457749892272
214380	394.347172951561	481.183481162904	488.603016308512
214390	394.336503972832	481.189758378342	488.748437453958
214400	394.326150576504	481.195483812567	488.894012003985
214410	394.316112836015	481.200657278005	489.039738629012
214420	394.306390822797	481.205278599193	489.18561599463
214430	394.296984606273	481.209347612826	489.331642761257
214440	394.287894253882	481.212864168233	489.477817584364
214450	394.279119830965	481.21582812679	489.624139114351
214460	394.270661400879	481.218239362135	489.770605996881
214470	394.262519025106	481.220097760173	489.917216872196
214480	394.254692762817	481.221403219311	490.063970376281
214490	394.24718267148	481.222155650046	490.210865139508
214500	394.239988806285	481.222354975227	490.357899787579
214510	394.23311122067	481.222001130149	490.505072941458
214520	394.226549965854	481.221094062381	490.652383216773
214530	394.220305091103	481.219633731805	490.799829224784
214540	394.214376643641	481.217620110395	490.947409571373
214550	394.208764668752	481.215053182855	491.095122857845
214560	394.203469209643	481.21193294614	491.242967680422
214570	394.198490307489	481.208259409267	491.39094263073
214580	394.193828001539	481.204032593881	491.53904629528
214590	394.189482328885	481.199252533847	491.687277256039
214600	394.185453324723	481.193919275383	491.835634089903
214610	394.181741022206	481.188032877055	491.984115369066
214620	394.178345452445	481.181593409686	492.132719661063
214630	394.175266644557	481.174600956716	492.281445528474
214640	394.172504625566	481.167055613436	492.430291529151
214650	394.170059420615	481.158957487888	492.579256216136
214660	394.167931052703	481.15030670031	492.728338138003
214670	394.166119542953	481.141103383198	492.87753583834
214680	394.164624910234	481.131347681405	493.026847855914
214690	394.163447171676	481.121039752058	493.176272725281
214700	394.162586342196	481.110179764666	493.325808975903
214710	394.162042434795	481.098767900986	493.475455132664
214720	394.161815460408	481.086804355061	493.625209715987
214730	394.161905427892	481.074289333125	493.77507124139
214740	394.162312344243	481.061223053877	493.925038220007
214750	394.163036214383	481.047605748142	494.075109158122
214760	394.164077041075	481.033437659008	494.225282557738
214770	394.165434825196	481.018719041812	494.375556916035
214780	394.167109565677	481.003450164144	494.525930725948
214790	394.169101259246	480.987631305746	494.676402475377
214800	394.171409900721	480.971262758685	494.826970648053
214810	394.174035482859	480.954344826979	494.977633723342
214820	394.176977996387	480.936877827148	495.128390175845
214830	394.180237430176	480.918862087637	495.279238475834
214840	394.183813770789	480.900297949047	495.430177088901
214850	394.187707003033	480.881185764196	495.581204476528
214860	394.191917109589	480.861525898017	495.732319095771
214870	394.196444070988	480.841318727413	495.88351939899
214880	394.201287865976	480.820564641555	496.034803834371
214890	394.206448471124	480.799264041526	496.186170845756
214900	394.21192586107	480.777417340424	496.337618872736
214910	394.217720008398	480.755024963588	496.489146350284
214920	394.223830883686	480.732087348063	496.640751709361
214930	394.230258455364	480.708604943127	496.792433376627
214940	394.237002690045	480.6845782098	496.944189774293
214950	394.244063552166	480.660007621281	497.096019320428
214960	394.251441004222	480.634893662432	497.247920428944
214970	394.25913500663	480.609236830192	497.399891509656
214980	394.267145517968	480.583037633267	497.551930967828
214990	394.275472494466	480.556296592275	497.704037204889
215000	394.284115890576	480.529014239539	497.856208618114
215010	394.293199094802	480.501010485442	498.007711149148
215020	394.302599451225	480.472465416167	498.159274151547
215030	394.312316905217	480.443379610454	498.31089600128
215040	394.32235140027	480.41375365909	498.462575070769
215050	394.332702877574	480.383588164337	498.61430972786
215060	394.34337127652	480.35288374015	498.766098336763
215070	394.354356534356	480.321641012353	498.917939257664
215080	394.365658586367	480.289860618306	499.069830846984
215090	394.377277365776	480.257543206897	499.221771456825
215100	394.389212803673	480.224689438638	499.373759435748
215110	394.401464829253	480.19129998569	499.525793128269
215120	394.41403336956	480.157375531575	499.677870875244
215130	394.42691834986	480.122916771411	499.829991013417
215140	394.44011969299	480.087924411675	499.982151876011
215150	394.453637320052	480.052399170243	500.134351792349
215160	394.467471149917	480.016341776445	500.286589088009
215170	394.481621099634	479.979752970957	500.438862085212
215180	394.496087084159	479.942633505659	500.591169101701
215190	394.510869016181	479.904984143807	500.743508452162
215200	394.525966806707	479.866805659831	500.895878447789
215210	394.541380364446	479.828098839367	501.048277395523
215220	394.557109596183	479.788864479165	501.200703599238
215230	394.573154406688	479.74910338724	501.353155359037
215240	394.589514698624	479.708816382505	501.505630971506
215250	394.60619037267	479.668004294962	501.658128729813
215260	394.623181327443	479.626667965806	501.810646923628
215270	394.640487459491	479.584808246832	501.963183839007
215280	394.658108663494	479.542426001077	502.115737758774
215290	394.676044831928	479.499522102355	502.268306962398
215300	394.694295855205	479.456097435227	502.420889725721
215310	394.712861621887	479.412152895147	502.573484321408
215320	394.73174201832	479.367689388266	502.726089018992
215330	394.750936928885	479.322707831446	502.878702084292
215340	394.770446236024	479.27720915232	503.031321780332
215350	394.79026981994	479.231194288981	503.183946366741
215360	394.810407559022	479.184664190261	503.336574099706
215370	394.830859329371	479.137619815276	503.489203232735
215380	394.851625005305	479.090062133888	503.641832015698
215390	394.872704458918	479.041992126307	503.794458695768
215400	394.89409756049	478.993410783067	503.947081516799
215410	394.915804177965	478.944319105073	504.099698719886
215420	394.937824177499	478.894718103684	504.25230854274
215430	394.960157423145	478.844608800164	504.404909220443
215440	394.982803776769	478.793992226323	504.557498984564
215450	395.005763098374	478.742869424006	504.71007606468
215460	395.02903524596	478.691241445138	504.862638686647
215470	395.052620075389	478.63910935158	505.015185073976
215480	395.076517440434	478.586474215435	505.167713446878
215490	395.100727193001	478.533337118617	505.320222023313
215500	395.125249182805	478.479699152941	505.472709018215
215510	395.150083257652	478.425561420142	505.625172643716
215520	395.175229263156	478.370925031668	505.777611109426
215530	395.200687043095	478.315791108673	505.930022622331
215540	395.226456438981	478.260160782223	506.082405386509
215550	395.252537290547	478.204035192864	506.234757603671
215560	395.278929435277	478.147415490635	506.387077473115
215570	395.305632708681	478.090302835341	506.539363191341
215580	395.332646944302	478.032698396136	506.691612952443
215590	395.35997197359	477.974603351549	506.843824947935
215600	395.38760762591	477.91601888965	506.995997367431
215610	395.415553728703	477.856946207602	507.148128397517
215620	395.443810107295	477.797386512028	507.300216222781
215630	395.472376584965	477.737341018633	507.452259025457
215640	395.501252982981	477.676810952311	507.604254985465
215650	395.530439120659	477.615797547132	507.756202280386
215660	395.559934815135	477.554302045989	507.908099085936
215670	395.589739881599	477.492325700949	508.059943575223
215680	395.6198541332	477.42986977294	508.21173391943
215690	395.650277380969	477.366935531646	508.363468287824
215700	395.681009434002	477.303524255791	508.515144847262
215710	395.71205009936	477.23963723261	508.6667617627
215720	395.743399182008	477.17527575819	508.818317197243
215730	395.775056484821	477.110441137131	508.969809312068
215740	395.807021808835	477.045134682671	509.121236266037
215750	395.839294952798	476.979357716462	509.272596216728
215760	395.871875713692	476.91311156874	509.423887319251
215770	395.904763886291	476.846397578098	509.575107727717
215780	395.937959263269	476.779217091402	509.726255593504
215790	395.971461635459	476.711571463768	509.877329067131
215800	396.005270791553	476.643462058587	510.028326296806
215810	396.03938651823	476.574890247353	510.179245429555
215820	396.073808600082	476.505857409722	510.330084610546
215830	396.108536819712	476.436364933229	510.480841983427
215840	396.143570957723	476.366414213515	510.631515690393
215850	396.178910792641	476.296006654006	510.782103871943
215860	396.214556100878	476.225143666028	510.932604667343
215870	396.250506657025	476.153826668707	511.083016214494
215880	396.286762233392	476.082057088717	511.233336649613
215890	396.323322600459	476.009836360616	511.383564107839
215900	396.360187526485	475.937165926324	511.533696722948
215910	396.397356777926	475.864047235435	511.683732627643
215920	396.43483011897	475.790481744987	511.833669952965
215930	396.472607311867	475.716470919315	511.983506829457
215940	396.510688116886	475.642016230145	512.133241385949
215950	396.549072292265	475.567119156423	512.282871750496
215960	396.587759594015	475.491781184337	512.432396049781
215970	396.626749776402	475.416003807195	512.581812409967
215980	396.666042591453	475.339788525383	512.731118956013
215990	396.705637789211	475.263136846289	512.880313811658
216000	396.745535117776	475.186050284303	513.029395100585
216010	396.786102228347	475.108129084048	513.177090626219
216020	396.826969581423	475.02977952401	513.324664310776
216030	396.86813690942	474.951003155012	513.472114282691
216040	396.909603943005	474.871801534514	513.619438670401
216050	396.951370410611	474.792176226232	513.766635601589
216060	396.993436038731	474.712128800344	513.91370320334
216070	397.035800551906	474.631660833276	514.060639602473
216080	397.07846367262	474.550773907698	514.207442925653
216090	397.121425121298	474.469469612456	514.354111298669
216100	397.164684616416	474.38774954246	514.500642847329
216110	397.208241874396	474.305615298623	514.647035697385
216120	397.25209660967	474.223068487781	514.793287974129
216130	397.296248534639	474.140110722756	514.939397802633
216140	397.340697359711	474.056743622143	515.085363307869
216150	397.385442793154	473.972968810226	515.231182614942
216160	397.43048454156	473.888787917073	515.376853848673
216170	397.475822309108	473.804202578355	515.522375134084
216180	397.521455798237	473.719214435223	515.667744596268
216190	397.567384709277	473.633825134398	515.812960360077
216200	397.613608740538	473.548036327906	515.958020550932
216210	397.660127588414	473.4618496732	516.102923294106
216220	397.706940947073	473.375266833	516.247666715312
216230	397.754048508927	473.288289475223	516.392248940762
216240	397.801449964259	473.200919273026	516.536668096348
216250	397.849145001354	473.113157904412	516.680922308795
